CodeStateID,Code,label,ID,Prompt,Predicted Label
5940c6c785a89ecf37858eac48e4a698b5fd9656,"public String repeatEnd(String str, int n)
{
    int l = str.length();
    String banana = str.substring(str.length()-n);
   
    
    for(int i=1;i<n;i++)
            banana=banana+str.substring(str.length()-n);
    return banana;
}
",1,,,0
7dfcce65fc73fc585834f100c75c5d012ca175b9,"public boolean bobThere(String str)
{
   for (int i = 0; i < str.length() - 2; i++)
   {
       if (str.charAt(i) == 'b' && str.charAt(i + 2) == 'b')
   }
    return false;
}
",1,,,0
50f3da72fdd9f01a0c7804b3c9c789cddd8d9b18,"public boolean isEverywhere(int[] nums, int val)
{
    int count = 0;
    for (i = 0; i < num.length - 1; i++)
    {
        int el1 = nums[i];
        int el2 = nums[i + 1];
        if ( el1 == val || el2 == val)
        {
            count ++;
        }
    }
    return (count*2 == num.length);            
    
}
",1,,,1
a5ec692ec461fd147520eca84652650f85204ecc,"public int redTicket(int a, int b, int c)
{
    if (a == 2 && b == 2 && c == 2)
    {
     	return 10;   
    }
    else if (a == 2 && b == 2 && c == 2)
    {
     	return 5;   
    }
    else if ( a != b && a != c)
    {
     	return 1;   
    }
    else
    {
     	return 0;   
    }
}
",1,,,1
eb6c1a158117bc98c4491e7dc2fe6e398dc2712f,"public int noTeenSum(int a, int b, int c)
{
    
	return a + b + c;
}

public int fixTeen(int n)
{
    if ( n == 15 || n == 16)
        return n;
    if (13 <= n < 15)
        return 0;
    if (16 < n <= 19)
        return 0;
}
",1,,,0
4a0597ca8e4f127ab4cfa0bf4f38bd4128914ace,"public String atFirst(String str)
{
    if (str.length()<2)
    {
        String newstr = str.charAt(0) + '@';
        return newstr;
    }
    else
        return Character.toString(str.chatAt(0));
}
",1,,,0
05dd6bd8de1f58bbe1f1e5457ad34d984ade8382,"public boolean canBalance(int[] nums)
{
    int r;
    int l = 0;
    for (int i = 0; i < nums.length; i++)
    {
        l += nums[i];
        r = nums[nums.length - 1];
    }
    for (int i = nums.length -2; i > 0; i--)
    {
        if (r == l)
            return true;
        l -= nums[i];
        r += nums[i];
    }
    return (r == l);
}
",1,,,1
614d6ebd207bfaf3cbafa76c43a46e4460c088b2,"public int[] seriesUp(int n)
{
    int length = n * ((n + 1) / 2);
    int[] newArray = new int[length];
    int counter = 0;
    for (int i = 0; i < length - 1; i++)
    {
        if (i == 0)
        {
            newArray[i] = 1;
        }
        if (i != 0)
        {
            counter = i;
            for (int j = 1; j < i * ((i + 1) / 2); j++)
        	{
            	newArray[counter] = j;
                counter++;
        	}
        }
        i = i + counter;
    }
    return newArray;
}
",1,,,1
63fb86a63ea265bd6f43c9db776464c7f4558c8b,"public boolean xyBalance(String str)
{
    //look for an x from 0 to length
    //then look for a y
    //if see a y after x this good
    //if see an x after y this bad
    for (int lookX = 0; lookX < str.length(); lookX++)
        char x = str.charAt(lookX);
    	for (int lookY = str.indexOf(x); lookY < str.length(); 			lookY++)
            char y = str.charAt(lookY);
    		if (str.indexOf(y) > x)
                return true;
    		else if (x < str.indexOf(y))
                return false;
    return false;
}
",1,,,0
0f137545f7dfbea3afe9694dbbc19a3b29c8aac6,"public int redTicket(int a, int b, int c)
{
    if ((a = 2) && (a = b = c))
        {
            return 10;
        }
    else if (a = b = c)
    {
        return 5;
    }
    else if (a != b && a != c)
    {
        return 1;
    }
    else
    {
        return 0;
    }
}
",1,,,0
