Iteration,Accuracy,Precision,Recall,F1 Score
1.0,0.9675270607826811,0.9714285714285714,0.9633333333333334,0.9673640167364017
2.0,0.9791840133222315,0.9736842105263158,0.9823008849557522,0.9779735682819384
3.0,0.9716902581182348,0.976897689768977,0.9673202614379085,0.9720853858784894
4.0,0.9675270607826811,0.9719789842381786,0.9602076124567474,0.9660574412532638
5.0,0.9766860949208993,0.9782971619365609,0.9750415973377704,0.9766666666666667
6.0,0.9725228975853455,0.9741824440619621,0.9691780821917808,0.9716738197424892
7.0,0.9766860949208993,0.9804964539007093,0.9701754385964912,0.9753086419753086
8.0,0.9750208159866778,0.9711864406779661,0.9778156996587031,0.9744897959183674
9.0,0.97751873438801,0.9794168096054888,0.9744027303754266,0.9769033361847733
10.0,0.9708576186511241,0.9782971619365609,0.9638157894736842,0.9710024855012428
11.0,0.9725228975853455,0.9732620320855615,0.9680851063829787,0.9706666666666667
12.0,0.9783513738551207,0.9815436241610739,0.975,0.9782608695652174
13.0,0.9708576186511241,0.9792027729636048,0.9608843537414966,0.9699570815450643
14.0,0.9683597002497918,0.9738562091503268,0.9644012944983819,0.9691056910569106
15.0,0.9725228975853455,0.9751332149200711,0.9665492957746479,0.9708222811671088
16.0,0.9750208159866778,0.9778534923339012,0.9712351945854484,0.9745331069609507
17.0,0.9700249791840133,0.9702797202797203,0.9668989547038328,0.9685863874345549
18.0,0.97751873438801,0.9792387543252595,0.9741824440619621,0.9767040552200172
19.0,0.9708576186511241,0.9751243781094527,0.9671052631578947,0.9710982658959537
20.0,0.9766860949208993,0.9804878048780488,0.9741518578352181,0.9773095623987034
21.0,0.9716902581182348,0.9765342960288809,0.9626334519572953,0.9695340501792115
22.0,0.9675270607826811,0.9750445632798574,0.9562937062937062,0.9655781112091791
23.0,0.9708576186511241,0.979933110367893,0.9622331691297209,0.9710024855012428
24.0,0.9733555370524563,0.9761904761904762,0.9695945945945946,0.9728813559322034
25.0,0.9766860949208993,0.9718543046357616,0.9816053511705686,0.9767054908485857
26.0,0.9633638634471274,0.9769736842105263,0.9519230769230769,0.9642857142857143
27.0,0.9850124895920067,0.9858407079646018,0.982363315696649,0.9840989399293286
28.0,0.9725228975853455,0.9831365935919055,0.9620462046204621,0.9724770642201835
29.0,0.9683597002497918,0.9755301794453507,0.9629629629629629,0.9692058346839546
30.0,0.9766860949208993,0.9774557165861514,0.9774557165861514,0.9774557165861514
31.0,0.9725228975853455,0.9777015437392796,0.9661016949152542,0.9718670076726342
32.0,0.9725228975853455,0.9817880794701986,0.9642276422764228,0.9729286300246104
33.0,0.9758534554537885,0.9766277128547579,0.975,0.97581317764804
34.0,0.9766860949208993,0.9778156996587031,0.9744897959183674,0.9761499148211243
35.0,0.9716902581182348,0.9708404802744426,0.9708404802744426,0.9708404802744426
36.0,0.9683597002497918,0.9754816112084063,0.9586919104991394,0.9670138888888888
37.0,0.9666944213155704,0.9676320272572402,0.9643463497453311,0.9659863945578231
38.0,0.9658617818484596,0.9726495726495726,0.9579124579124579,0.9652247667514843
39.0,0.9641965029142381,0.9646464646464646,0.9630252100840336,0.9638351555929352
40.0,0.9625312239800167,0.9643463497453311,0.9594594594594594,0.9618966977138018
41.0,0.9733555370524563,0.9897610921501706,0.9570957095709571,0.9731543624161074
42.0,0.9675270607826811,0.9715719063545151,0.9635157545605307,0.9675270607826811
43.0,0.9708576186511241,0.9755301794453507,0.9676375404530745,0.9715678310316815
44.0,0.97751873438801,0.9821717990275527,0.9742765273311897,0.9782082324455206
45.0,0.9666944213155704,0.9565217391304348,0.9761092150170648,0.9662162162162162
46.0,0.9733555370524563,0.984873949579832,0.9622331691297209,0.973421926910299
47.0,0.9666944213155704,0.9661590524534687,0.9661590524534687,0.9661590524534687
48.0,0.9750208159866778,0.9774305555555556,0.9706896551724138,0.9740484429065744
49.0,0.9691923397169026,0.966499162479062,0.9713804713804713,0.9689336691855583
50.0,0.9658617818484596,0.978688524590164,0.9552,0.9668016194331984
