Iteration,Accuracy,Precision,Recall,F1 Score
1.0,0.9528039977790117,0.9287234042553192,0.9797979797979798,0.9535772801747678
2.0,0.9422543031649084,0.9045599151643691,0.9838523644752019,0.9425414364640884
3.0,0.9594669627984453,0.9365591397849462,0.984180790960452,0.9597796143250689
4.0,0.9494725152692949,0.9264248704663213,0.9781181619256017,0.9515699840340607
5.0,0.9589117157134925,0.9381107491856677,0.9807037457434733,0.9589345172031076
6.0,0.9650194336479734,0.9548022598870056,0.9735023041474654,0.96406160867085
7.0,0.9505830094392005,0.9276859504132231,0.9792802617230099,0.9527851458885942
8.0,0.9539144919489173,0.9376299376299376,0.9751351351351352,0.9560148383677796
9.0,0.9594669627984453,0.9347593582887701,0.9864559819413092,0.9599121361889071
10.0,0.9450305385896725,0.9164926931106472,0.9788182831661093,0.9466307277628032
11.0,0.9600222098833981,0.9405405405405406,0.9808342728297632,0.9602649006622517
12.0,0.9466962798445309,0.9271047227926078,0.9730603448275862,0.9495268138801262
13.0,0.9627984453081622,0.9561027837259101,0.9717083786724701,0.9638424177010254
14.0,0.9622431982232094,0.9472049689440993,0.9817596566523605,0.964172813487882
15.0,0.9483620210993893,0.9296066252587992,0.9729144095341279,0.9507676019057703
16.0,0.9550249861188229,0.9458288190682557,0.9657079646017699,0.9556650246305419
17.0,0.9583564686285397,0.9494623655913978,0.969264544456641,0.9592612710483432
18.0,0.9544697390338701,0.9394261424017003,0.9724972497249725,0.9556756756756757
19.0,0.9583564686285397,0.9460625674217907,0.9722838137472284,0.9589939857845817
20.0,0.9511382565241533,0.9287958115183246,0.9779492833517089,0.9527389903329753
21.0,0.9400333148250972,0.906026557711951,0.982281284606866,0.9426142401700319
22.0,0.9555802332037757,0.9435146443514645,0.9719827586206896,0.9575371549893843
23.0,0.9544697390338701,0.9299691040164778,0.9847328244274809,0.9565677966101694
24.0,0.9539144919489173,0.9379084967320261,0.9706877113866967,0.9540166204986149
25.0,0.960577456968351,0.9507278835386338,0.9691780821917808,0.9598643301300169
26.0,0.960577456968351,0.9469214437367304,0.976998904709748,0.9617250673854447
27.0,0.9539144919489173,0.9361256544502617,0.9759825327510917,0.9556386958845537
28.0,0.94058856191005,0.9067085953878407,0.9796149490373726,0.9417528579205225
29.0,0.960577456968351,0.9458288190682557,0.9765100671140939,0.9609246009906439
30.0,0.9522487506940589,0.9389067524115756,0.9679558011049724,0.9532100108813928
31.0,0.9555802332037757,0.9495708154506438,0.9640522875816994,0.9567567567567568
32.0,0.9589117157134925,0.955406911928651,0.9618406285072951,0.9586129753914989
33.0,0.9578012215435869,0.9415584415584416,0.9753363228699552,0.9581497797356828
34.0,0.9589117157134925,0.9504310344827587,0.9692307692307692,0.9597388465723613
35.0,0.9550249861188229,0.9330499468650372,0.9799107142857143,0.9559063690800218
36.0,0.9572459744586341,0.9407894736842105,0.9738933030646992,0.9570552147239264
37.0,0.9544697390338701,0.9452789699570815,0.9660087719298246,0.955531453362256
38.0,0.9622431982232094,0.9548387096774194,0.9715536105032823,0.9631236442516269
39.0,0.9494725152692949,0.9343915343915344,0.9682017543859649,0.9509962304792676
40.0,0.9655746807329262,0.9600431965442765,0.9726477024070022,0.966304347826087
41.0,0.9594669627984453,0.9471947194719472,0.9717832957110609,0.9593314763231198
42.0,0.9533592448639645,0.9295154185022027,0.9768518518518519,0.9525959367945824
43.0,0.9528039977790117,0.93717277486911,0.9728260869565217,0.9546666666666667
44.0,0.9472515269294837,0.9306296691568837,0.9667405764966741,0.9483414899401849
45.0,0.9539144919489173,0.9255765199161425,0.9865921787709497,0.955110870740941
46.0,0.9655746807329262,0.946524064171123,0.9866220735785953,0.9661572052401747
47.0,0.9555802332037757,0.9390919158361019,0.9713631156930126,0.954954954954955
48.0,0.9589117157134925,0.9369747899159664,0.9845474613686535,0.9601722282023681
49.0,0.9539144919489173,0.9365079365079365,0.974669603524229,0.9552077711818673
50.0,0.9461410327595781,0.9202898550724637,0.977997799779978,0.9482666666666667
