ID,Prompt,Code,label,Predicted Label
e2f86a54-9166-4a4d-a26d-a098fa83dbe6,"Solve this coding assignment ""
Write a function in Java that implements the following logic: Return a version of the given array where each zero value in the array is replaced by the largest odd value to the right of the zero in the array. If there is no odd value to the right of the zero, leave the zero as a zero. Hint: in solving this: you may use a second helper function if you want, say to find the largest odd value to the right of a specified position.
public int[] zeroMax(int[] nums)
{
    
}
""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.","public int[] zeroMax(int[] nums) {
    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] == 0) {
            int maxOdd = 0;
            for (int j = i + 1; j < nums.length; j++) {
                if (nums[j] % 2 != 0 && nums[j] > maxOdd) {
                    maxOdd = nums[j];
                }
            }
            nums[i] = maxOdd;
        }
    }
    return nums;
}",0,1
c8094737-5632-4436-8e30-a2723f16c7a1,"Given a number n, create and return a new integer array of length n, containing the numbers 0, 1, 2, ... n-1. The given n may be 0, in which case simply return an array of length 0. You do not need to write a separate if statement for the case where the length is 0; in this case, the for loop will naturally execute 0 times, so it will work correctly. The syntax for creating a new integer array is new int[desired_length].

public int[] fizzArray(int n)
{
    
}","public int[] fizzArray(int n) {
    int[] arr = new int[n];
    for (int i = 0; i < n; i++) {
        arr[i] = i;
    }
    return arr;
}",0,1
88a23fa3-d374-4198-93fc-88580fa3d50a,"as a cs1 student you are trying to solve this assignment, how would you solve it
We'll say that a string is xy-balanced if for all the 'x' characterss in the string, there exists a 'y' character somewhere later in the string. So ""xxy"" is balanced, but ""xyx"" is not. One 'y' can balance multiple 'x's. Return true if the given string is xy-balanced.
public boolean xyBalance(String str)
{
    
}","public boolean xyBalance(String str) {
    boolean xFound = false;
    boolean yFound = false;

    for(int i = str.length() - 1; i >= 0; i--) {
        char c = str.charAt(i);
        if(c == 'y' && xFound) {
            yFound = true;
        } else if(c == 'x' && !yFound) {
            xFound = true;
        }
    }

    return !xFound || yFound;
}",0,1
155c6013-b210-40b3-be62-cae6c31cfc22,"Solve this coding assignment ""
Say that a ""clump"" in an array is a series of 2 or more adjacent elements of the same value. Return the number of clumps in the given array.
public int countClumps(int[] nums)
{
    
}

""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.","public int countClumps(int[] nums) {
  int count = 0;
  
  for (int i = 0; i < nums.length - 1; i++) {
    if (nums[i] == nums[i + 1]) {
      count++;
      while (i < nums.length - 1 && nums[i] == nums[i + 1]) {
        i++;
      }
    }
  }
  
  return count;
}",0,1
1980a80f-ee7e-49a3-a906-8f4ee164b885,"Solve this ""
Write a function in Java that returns true if the given string str contains an occurrence of the substring ""xyz"" where ""xyz"" is not directly preceded by a period ("".""). For example, ""xxyz"" counts, while ""x.xyz"" does not.
public boolean xyzThere(String str)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public boolean xyzThere(String str) {
    int len = str.length();
    for (int i = 0; i < len - 2; i++) {
        if (str.charAt(i) != '.' && str.substring(i + 1, i + 4).equals(""xyz"")) {
            return true;
        }
    }
    return false;
}",0,1
e149663e-8f07-42ad-aa83-91b9df185873,"For this problem, if the rightmost digit of an integer is 5 or greater, we round it up to the next multiple of 10. For example, 15 rounds to 20. Conversely, if the rightmost digit is less than 5, we round it down to the previous multiple of 10, such as 12 rounding to 10.

Given three integers a, b, and c, return the sum of their rounded values. To avoid code duplication, write a separate helper method public int round10(int num), and call it three times.

Make sure to define this helper method directly below roundSum(), maintaining the same indentation level as roundSum().

public int roundSum(int a, int b, int c)
{
    
}

public int round10(int num)
{
    
}","public int roundSum(int a, int b, int c) {
    return round10(a) + round10(b) + round10(c);
}

public int round10(int num) {
    int rightmostDigit = num % 10;
    
    if (rightmostDigit >= 5) {
        return num + (10 - rightmostDigit);
    } else {
        return num - rightmostDigit;
    }
}",0,1
9e51532c-2eb4-4bda-9300-2a037f3f4e6a,"""Write a Java function named atFirst that takes a single String parameter str and returns a new string based on the following logic:

If the input string str has a length of 2 or more, return a string made of its first 2 characters.

If the input string str has a length of less than 2, return a string where the missing characters are replaced with the '@' character. For example:

If the input is ""hello"", the output should be ""he"".

If the input is ""h"", the output should be ""h@"".

If the input is an empty string """", the output should be ""@@"".

The function signature is provided below:

java
Copy
public String atFirst(String str) {
    // Implement the logic here
}
Write the complete implementation of the atFirst function in Java, ensuring it handles all edge cases correctly.""","public String atFirst(String str) {
    if (str.length() >= 2) {
        return str.substring(0, 2);
    } else {
        String missingChars = (str.length() == 1) ? ""@"" : ""@@"";
        return str + missingChars.substring(str.length());
    }
}",0,1
e9c10224-51ac-48a6-8bb5-b1d377d04154,"Write a Java function that implements the following logic: Given three integer values a, b, and c, return their sum. However, if any of the values is 13, that value will not be included in the sum, and any value to its right will also be excluded. For example, if b is 13, then both b and c will not be included in the sum.
public int luckySum(int a, int b, int c)
{
    
}","public int luckySum(int a, int b, int c) {
    if (a == 13) {
        return 0;
    } else if (b == 13) {
        return a;
    } else if (c == 13) {
        return a + b;
    }
    return a + b + c;
}",0,1
0d53b7cf-5c83-4e8b-9e73-8e90360cb490,"Solve this coding assignment ""
Given a non-empty array, return true if there is a place to split the array so that the sum of the numbers on one side is equal to the sum of the numbers on the other side.
public boolean canBalance(int[] nums)
{
    
}
""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.","public boolean canBalance(int[] nums)
{
    int total = 0;
    for (int i = 0; i < nums.length; i++) {
        total += nums[i];
        int leftSum = 0;
        for (int j = i + 1; j < nums.length; j++) {
            leftSum += nums[j];
        }
        if (total == leftSum) {
            return true;
        }
    }
    return false;
}",0,1
751f58b7-9629-45af-9935-e21099c093d8,"Solve this ""
Write a function in Java that implements the following logic: Given a string str and a non-empty word, return a version of the original string where all chars have been replaced by pluses (+), except for appearances of the word which are preserved unchanged.
public String plusOut(String str, String word)
{
    
}

""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public String plusOut(String str, String word)
{
    String result = """";
    for (int i = 0; i < str.length(); i++) {
        if (i + word.length() <= str.length() && str.substring(i, i + word.length()).equals(word)) {
            result += word;
            i += word.length() - 1;
        } else {
            result += ""+"";
        }
    }
    return result;
}",0,1
