ID,Prompt,Code,label,Predicted Label
8e645d70-232c-4167-9fa3-81512ff5f845,"Write a function in Java that implements the following logic: Given three integer values a, b, and c, return their sum. However, if any of the values are the same as another, that value should not be included in the sum.

public int loneSum(int a, int b, int c)
{
    
}","public int loneSum(int a, int b, int c) {
    if (a == b && a == c)
        return 0;
    if (a == b)
        return c;
    if (a == c)
        return b;
    if (b == c)
        return a;
    return a + b + c;
}",0,1
ad098ced-fd1d-400d-af6e-695f25bc8a77,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: You have a red lottery ticket showing ints a, b, and c, each of which is 0, 1, or 2. If they are all the value 2, the result is 10. Otherwise if they are all the same, the result is 5. Otherwise so long as both b and c are different from a, the result is 1. Otherwise the result is 0.
public int redTicket(int a, int b, int c)
{
    
}","public int redTicket(int a, int b, int c) {
    if(a==2 && b==2 && c==2) {
        return 10; 
    }
    else if(a==b && b==c) {
        return 5; 
    }
    else if(b!=a && c!=a) {
        return 1; 
    }
    else {
        return 0; 
    }
}",0,1
a65f7b1d-1d05-487e-9a07-61a7ad696237,"as a cs1 student you are trying to solve this assignment, how would you solve it
Consider the series of numbers beginning at start and running up to but not including end, so for example start=1 and end=5 gives the series 1, 2, 3, 4. Return a new String[] array containing the string form of these numbers, except in the case of multiples of 3, use ""Fizz"" instead of the number, and for multiples of 5 use ""Buzz"", and for multiples of both 3 and 5 use ""FizzBuzz"". In Java, String.valueOf(xxx) will make the String form of an int or other type.
public String[] fizzBuzz(int start, int end)
{
    
}","public String[] fizzBuzz(int start, int end) {
    String[] result = new String[end - start - 1];
    for (int i = 0; i < result.length; i++) {
        int number = start + i + 1;
        result[i] = (number % 3 == 0) ? ((number % 5 == 0) ? ""FizzBuzz"" : ""Fizz"") : ((number % 5 == 0) ? ""Buzz"" : String.valueOf(number));
    }
    return result;
}",0,1
da486449-ce19-46e3-8658-ff6325bbdc31,"as a cs1 student you are trying to solve this assignment, how would you solve it
Given a string str, find all places where a three-letter combination starting with ""z"" and ending with ""p"" occurs. Return a string where for all such three-letter sequences, the middle letter has been removed. For example, a string like ""zipXzap"" would produce a result of ""zpXzp"".
public String zipZap(String str)
{
    
}","public String zipZap(String str) {
    char[] chars = str.toCharArray();
    for(int i=2; i<chars.length-1; i++){
        if(chars[i-2] == 'z' && chars[i] == 'p'){
            chars[i-1] = ' ';
        }
    }
    return new String(chars).replace("" "", """");
}",0,1
81d5f19f-235e-4e43-8e4d-956ebe53edf4,"Write a Java function that implements the following logic: Given three integer values a, b, and c, return their sum. However, if any of the values is 13, that value will not be included in the sum, and any value to its right will also be excluded. For example, if b is 13, then both b and c will not be included in the sum.
public int luckySum(int a, int b, int c)
{
    
}","public int luckySum(int a, int b, int c) {
    int sum = 0;
    if(a != 13) {
        sum += a;
    } else {
        a = 0;
    }
    if(b != 13) {
        sum += b;
    } else {
        b = 0;
    }
    if(c != 13) {
        sum += c;
    } else {
        c = 0;
    }
    return sum;
}",0,1
81f562c7-9b94-4e16-9600-d771516f51a3,"You are tasked with implementing a Java method called isEverywhere that determines if a given value is """"everywhere"""" in an array. A value is considered """"everywhere"""" if, for every pair of adjacent elements in the array, at least one of the elements in the pair is equal to the given value.

Write the method isEverywhere that takes two parameters:

An integer array nums.

An integer val.

The method should return true if the value val is everywhere in the array nums, and false otherwise.

Example Input and Output:

isEverywhere([1, 2, 1, 3], 1) should return true because every pair of adjacent elements contains at least one 1:

Pair (1, 2): contains 1.

Pair (2, 1): contains 1.

Pair (1, 3): contains 1.

isEverywhere([1, 2, 1, 3], 2) should return false because not every pair of adjacent elements contains a 2:

Pair (1, 2): contains 2.

Pair (2, 1): does not contain 2.

Pair (1, 3): does not contain 2.

isEverywhere([1, 2, 1, 3, 4], 1) should return false because the pair (3, 4) does not contain 1.

Constraints:

The array nums may be empty or contain up to 100 elements.

The value val can be any integer.

Implementation:

Complete the following method:

java
Copy
public boolean isEverywhere(int[] nums, int val) {
    // Your code here
}
Instructions:

Iterate through the array and check every pair of adjacent elements.

If any pair does not contain the value val, return false.

If all pairs contain the value val, return true.

Handle edge cases, such as an empty array or an array with only one element.","public boolean isEverywhere(int[] nums, int val) {
    if (nums.length == 0 || nums.length == 1) {
        return true;
    }

    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] != val && nums[i + 1] != val) {
            return false;
        }
    }
    return true;
}",0,1
8b2407ee-5f7e-4cfe-a7ab-4e877129e56f,"Solve this ""
Write a function in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if one of the values is 13 then it does not count towards the sum and values to its right do not count. So for example, if b is 13, then both b and c do not count.
public int luckySum(int a, int b, int c)
{
    
}

""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int luckySum(int a, int b, int c) {
    if (a == 13 || b == 13 || c == 13) {
        if (a == 13)
            return 0;
        else if (b == 13)
            return a;
        else
            return a + b;
    } else
        return a + b + c;
}",0,1
d0eac2d8-9c19-461a-b65c-c1a7652ed175,"Solve this ""
Write a function in Java that implements the following logic: Given a string and an int n, return a string made of n repetitions of the last n characters of the string. You may assume that n is between 0 and the length of the string, inclusive.
public String repeatEnd(String str, int n)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public String repeatEnd(String str, int n) {
    if (n < 0 || n > str.length()) {
        throw new IllegalArgumentException(""n must be between 0 and the length of the string, inclusive"");
    }

    String end = str.substring(str.length() - n);
    StringBuilder sb = new StringBuilder();

    for (int i = 0; i < n; i++) {
        sb.append(end);
    }

    return sb.toString();
}",0,1
c7897d5a-e3db-4e80-a972-8430aaeece5c,"as a cs1 student you are trying to solve this assignment, how would you solve it
We'll say that a string is xy-balanced if for all the 'x' characterss in the string, there exists a 'y' character somewhere later in the string. So ""xxy"" is balanced, but ""xyx"" is not. One 'y' can balance multiple 'x's. Return true if the given string is xy-balanced.
public boolean xyBalance(String str)
{
    
}","public boolean xyBalance(String str) {
    boolean ySeen = false;
    for (int i = str.length() - 1; i >= 0; i--) {
        char c = str.charAt(i);
        if (c == 'x') {
            if (!ySeen) {
                return false;
            }
        } else if (c == 'y') {
            ySeen = true;
        }
    }
    return true;
}",0,1
b34a7ac3-ce6c-4465-984e-f65f39fff2ec,"Write a function in Java that returns true if the given string str contains an occurrence of the substring ""xyz"" where ""xyz"" is not directly preceded by a period ("".""). For example, ""xxyz"" counts, while ""x.xyz"" does not.
public boolean xyzThere(String str)
{
    
}","public boolean xyzThere(String str) {
    int n = str.length();
    int i = 0;
    while (i < n) {
        if ((i >= 0) && (str.charAt(i) == '.')) {
            i++;
            continue;
        }
        if ((i + 2 < n) && (str.substring(i, i + 3).equals(""xyz""))) {
            return true;
        }
        i++;
    }
    return false;
}",0,1
09bcea7d-433d-4d01-a799-28d482ab6035,"Write a function in Java that implements the following logic: The squirrels in Palo Alto spend most of the day playing. In particular, they play if the temperature is between 60 and 90 (inclusive). Unless it is summer, then the upper limit is 100 instead of 90. Given an int temperature and a boolean isSummer, return true if the squirrels play and false otherwise.
public boolean squirrelPlay(int temp, boolean isSummer)
{
    
}","public boolean squirrelPlay(int temp, boolean isSummer) {
    int lowerLimit = 60;
    int upperLimit;
    
    if (isSummer) {
        upperLimit = 100;
    } else {
        upperLimit = 90;
    }
    
    return temp >= lowerLimit && temp <= upperLimit;
}",0,1
32a21c05-ae92-43cc-b597-7a8034e2a8bb,"Solve this ""
Write a function in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if one of the values is the same as another of the values, it does not count towards the sum.
public int loneSum(int a, int b, int c)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int loneSum(int a, int b, int c) {
    int sum = 0;
    if (a == b && b == c) {
        sum = 0;
    } else if (a == b || a == c) {
        sum = c;
    } else if (b == c || b == a) {
        sum = a;
    } else {
        sum = a + b + c;
    }
    return sum;
}",0,1
d8da0f36-420b-46a3-8ae1-4550a1da3e28,"Write a Java function to implement the following logic: Given two integers a and b, return their sum. However, if the sum is between 10 and 19 (inclusive), return 20.  public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if ((sum >= 10) && (sum <= 19)) {
        return 20;
    } else {
        return sum;
    }
}",0,1
a12dc0ee-481e-45d9-9982-ee66f2c4b530,"Write a function in Java to implement the following logic:

You are driving a bit fast and get pulled over by the police. Write code to calculate the result and encode it as an integer value:

0 = No ticket
1 = Small ticket
2 = Big ticket
If your speed does not exceed 60, the result is 0.
If your speed is between 61 and 80 (inclusive), the result is 1.
If your speed is 81 or higher, the result is 2.

However, if today is your birthday, your speed limit increases by 5 in all cases.

public int caughtSpeeding(int speed, boolean isBirthday)
{
    
}","public int caughtSpeeding(int speed, boolean isBirthday) {
    if(isBirthday) {
        if(speed <= 65)
            return 0;
        else if(speed <= 85)
            return 1;
        else
            return 2;
    } else {
        if(speed <= 60)
            return 0;
        else if(speed <= 80)
            return 1;
        else
            return 2;
    }
}",0,1
16ca2e89-6d96-43dc-9919-66f305bedd6d,"Solve this ""
Given a string, if the same 2-character substring appears at both its beginning and end, return the contents of the string without the 2-character substring at the beginning. For example, ""HelloHe"" yields ""lloHe"". Note that the 2-character substring at the beginning may overlap with the one at the end, so ""Hi"" yields """". If the two characters at the start and end of the string do not match each other, return the original string unchanged.
public String without2(String str) 
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public String without2(String str) 
{
    if (str.length() < 2 || str.charAt(0) != str.charAt(str.length() - 1))
        return str;

    return str.substring(1);
}",0,1
eac8b580-5ad4-4c35-a997-f1ed4d38073a,"""Write a Java function named atFirst that takes a single String parameter str and returns a new string based on the following logic:

If the input string str has a length of 2 or more, return a string made of its first 2 characters.

If the input string str has a length of less than 2, return a string where the missing characters are replaced with the '@' character. For example:

If the input is ""hello"", the output should be ""he"".

If the input is ""h"", the output should be ""h@"".

If the input is an empty string """", the output should be ""@@"".

The function signature is provided below:

java
Copy
public String atFirst(String str) {
    // Implement the logic here
}
Write the complete implementation of the atFirst function in Java, ensuring it handles all edge cases correctly.""","public String atFirst(String str) {
    if (str.length() < 1) return ""@@"";
    if (str.length() < 2) return str + ""@"";
    return str.substring(0, 2);
}",0,1
33210436-4b0e-46e2-9989-556496fc4053,"Return the centered average of an array of ints, which we'll say is the mean average of the values, except ignoring the largest and smallest values in the array. If there are multiple copies of the smallest value, ignore just one copy, and likewise for the largest value. Use int division to produce the final average. You may assume that the array has a length of 3 or more.
public int centeredAverage(int[] nums)
{
    
}","public int centeredAverage(int[] nums) {
    int min = nums[0];
    int max = nums[0];
    int sum = 0;
    for (int i = 0; i < nums.length; i++) {
        if (nums[i] < min) {
            min = nums[i];
        }
        if (nums[i] > max) {
            max = nums[i];
        }
        sum += nums[i];
    }
    sum = sum - min - max;
    return sum / (nums.length - 2);
}",0,1
5179c977-3830-4733-9868-36c9e4e69536,"For this problem, if the rightmost digit of an integer is 5 or greater, we round it up to the next multiple of 10. For example, 15 rounds to 20. Conversely, if the rightmost digit is less than 5, we round it down to the previous multiple of 10, such as 12 rounding to 10.

Given three integers a, b, and c, return the sum of their rounded values. To avoid code duplication, write a separate helper method public int round10(int num), and call it three times.

Make sure to define this helper method directly below roundSum(), maintaining the same indentation level as roundSum().

public int roundSum(int a, int b, int c)
{
    
}

public int round10(int num)
{
    
}","public int roundSum(int a, int b, int c) {
    return round10(a) + round10(b) + round10(c);
}

public int round10(int num) {
    int lastDigit = num % 10;
    if (lastDigit >= 5)
        num = num - lastDigit + 10;
    else
        num = num - lastDigit;
    return num;
}",0,1
290d00d6-2de5-4205-9aad-a631e886dea3,"Solve this coding assignment ""
Return an array that is ""left shifted"" by one--so for an input of {6, 2, 5, 3}, the method returns {2, 5, 3, 6}. You may modify and return the given array, or return a new array.
public int[] shiftLeft(int[] nums)
{
    
}
""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.","public int[] shiftLeft(int[] nums) {
    int[] shifted = new int[nums.length];
    System.arraycopy(nums, 1, shifted, 0, nums.length - 1);
    shifted[shifted.length - 1] = nums[0];
    return shifted;
}",0,1
2d0b5ae2-9ca8-4075-84b2-311cc97d817d,"You are tasked with implementing a method in Java called dateFashion that determines the chances of getting a table at a restaurant based on the stylishness of you and your date. The method takes two integer parameters, you and date, which represent the stylishness of your clothes and your date's clothes, respectively. The stylishness values range from 0 to 10.

The method should return an integer value representing the chances of getting a table, encoded as follows:

0 = no chance

1 = maybe

2 = yes

The rules for determining the result are as follows:

If either you or your date has a stylishness of 8 or more, the result is 2 (yes), unless:

Either you or your date has a stylishness of 2 or less, in which case the result is 0 (no).

If neither of the above conditions is met, the result is 1 (maybe).

Write the implementation of the dateFashion method in Java. Ensure the method handles all edge cases and adheres to the rules provided.

Example Method Signature:

java
Copy
public int dateFashion(int you, int date) {
    // Your implementation here
}
Examples:

dateFashion(5, 10) should return 2 (yes, because the date's stylishness is 8 or more).

dateFashion(5, 2) should return 0 (no, because the date's stylishness is 2 or less).

dateFashion(5, 5) should return 1 (maybe, because neither condition is met).","public int dateFashion(int you, int date) {
    if ((you >= 8 || date >= 8) && !(you <= 2 || date <= 2)) {
        return 2;
    } else if (you <= 2 || date <= 2) {
        return 0;
    } else {
        return 1;
    }
}",0,1
02f2793a-3069-4680-a5f4-9f90605c5968,"Solve this ""
Write a function in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if one of the values is 13 then it does not count towards the sum and values to its right do not count. So for example, if b is 13, then both b and c do not count.
public int luckySum(int a, int b, int c)
{
    
}

""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int luckySum(int a, int b, int c) {
    if (a == 13) {
        return 0;
    } else if (b == 13) {
        return a;
    } else if (c == 13) {
        return a + b;
    } else {
        return a + b + c;
    }
}",0,1
f8cae66f-42ed-482b-9d49-075d96e5a98d,"Write a function in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if one of the values is 13 then it does not count towards the sum and values to its right do not count. So for example, if b is 13, then both b and c do not count.
public int luckySum(int a, int b, int c)
{
    
}","public int luckySum(int a, int b, int c) {
    int sum = 0;
    if(a == 13)
        return sum;
    else
        sum += a;
    
    if(b == 13)
        return sum;
    else
        sum += b;
    
    if(c == 13)
        return sum;
    else
        sum += c;
    
    return sum;
}",0,1
c77e21c7-5234-46a2-a14e-2313c1f64eed,"Solve this ""
We want make a package of goal kilos of chocolate. We have small bars (1 kilo each) and big bars (5 kilos each). Return the number of small bars to use, assuming we always use big bars before small bars. Return -1 if it can't be done.
public int makeChocolate(int small, int big, int goal)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int makeChocolate(int small, int big, int goal) {
    int bigNeeded = goal / 5;
    if (bigNeeded > big) bigNeeded = big;
    goal -= bigNeeded * 5;
    if (goal > small || goal < 0) return -1;
    return goal;
}",0,1
17cae216-763d-4051-a2d2-e5a4f3bac83d,"""Write a Java function named answerCell that implements the following logic: Your cell phone rings. Return true if you should answer it, and false otherwise. The function should take three boolean parameters: isMorning, isMom, and isAsleep.

The rules for answering the call are as follows:

If you are asleep (isAsleep is true), you do not answer the call (return false).

If it is morning (isMorning is true), you only answer the call if it is your mom calling (isMom is true).

In all other cases, you answer the call (return true).

Write the complete function implementation in Java, including the method signature and logic.""","public boolean answerCell(boolean isMorning, boolean isMom, boolean isAsleep) {
    if (isAsleep) {
        return false;
    } else if (isMorning) {
        return isMom;
    } else {
        return true;
    }
}",0,1
8111e18c-7341-4c81-a827-f56c4c166d50,"as a cs1 student you are trying to solve this assignment, how would you solve it
Given an int array of any length, return a new array of its first 2 elements. If the array is smaller than length 2, use whatever elements are present.
public int[] frontPiece(int[] nums)
{
    
}","public int[] frontPiece(int[] nums) {
    int[] res = new int[2];
    if (nums.length > 0) {
        res[0] = nums[0];
    }
    if (nums.length > 1) {
        res[1] = nums[1];
    }
    return res;
}

java
public int[] frontPiece(int[] nums) {
    int[] res = new int[Math.min(nums.length, 2)];
    for (int i = 0; i < res.length; i++) {
        res[i] = nums[i];
    }
    return res;
}",0,1
d9bfbd07-760c-48d6-b213-118769accb78,"Given an array, return an array containing exactly the same numbers as the original array but rearranged so that each 4 is immediately followed by a 5. The 4s cannot be moved, but other numbers can be rearranged. The number of 4s and 5s in the array are equal, and each 4 is followed by a number that is not another 4. In this version, the 5s can appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)

public int[] fix45(int[] nums)
{
    
}","public int[] fix45(int[] nums) {
    int n = nums.length;
    int j = 0;

    for (int i = 0; i < n; i++) {
        if(nums[i] == 4 && nums[i+1] != 5) {
            while(j < n) {
                if(nums[j] == 5) {
                    int temp = nums[i+1];
                    nums[i+1] = nums[j];
                    nums[j] = temp;
                    break;
                }
                j++;
            }
        }
    }

    return nums;
}",0,1
