CodeStateID,Code,label,ID,Prompt,Predicted Label
95bc23f4a1f6b717433734c1ec1d9db84c09782c,"public int countEvens(int[] nums)
{
    int i = 0;
    for (int number: nums)
    {
        if (number % 2 == 0)
        {
            i++;
        }
    }
    return i;
}
",1,,,0
1fa41a21febf1d5750ebe4a3a9ad6e30f131577f,"public String mixString(String a, String b)
{
    int aLength = a.length();
    int bLength = b.length();
    
    int max = Math.max(aLength, bLength);
    
    String result = """";
    
    for (int i = 0; i < max; i++)
    {
        if (i <= aLength - 1)
        {
            result += a.substring(i, i + 1);
        }
        if (i <= bLength - 1)
        {
            result += b.substring(i, i + 1);
        }
    }
    
    return result;
}",1,,,0
0a61e8ae7fb75d2e2ccaa924439324fd0c714ae7,"public boolean bobThere(String str)
{
    int length = str.length() - 2;
    for (int i = 0; i < length; i++)
    {
        if (str.charAt(i) == 'b' && str.charAt(i + 2) == 'b')
        {
            return true;
        }
    }
    return false;
}
",1,,,0
3efaac71173e97ea6c6ac0f7c521fa1adc7b0572,"public int findOdd(int[] nums, int index)
{
    biggestOdd = 1;
    for (int j = index + 1; j < nums.length; j++)
        if (nums[j] % 2 == 1)
            if (biggestOdd < nums[j])
                biggestOdd = nums[j];
    return biggerOdd;
        
}

public int[] zeroMax(int[] nums)
{
    for (int i = 0; i < nums.length; i++)
        if (nums[i] == 0)
            nums[i] = findOdd(nums, i);
    return nums;
    
}

",1,,,0
6f7f61c8665e5fbb33bb6cdb300c38706ffa9630,"public int centeredAverage(int[] nums)
{
    int average = 0;
    int sum = 0;
    int low = nums[0];
    int high = nums[0];
    boolean found = false;
    
    for (int i = 0; i < nums.length; i++)
    {
        if (nums[i] > high)
        {
            high = nums[i];
        }
        
        if (nums[i] < low)
        {
            low = nums[i];
        }
    }
    
    for (int a : nums)
    {
        sum = sum + a;
    }
    
    sum = sum - low - high;
    
    average = sum / (nums.length - 2)
    
    return average;
}
",1,,,1
0ef8d416e4496a35a586330b7a247abbf3ee6afc,"public int sum67(int[] nums)
{
    int sum = 0; 
    boolean six = false; 
       if (nums.length < 1)
       {
           return 0;
       }

    for (int i = 0; i < nums.length; i++)
    {
        if(nums[i] == 6)
        {
           while(nums[i] != 7)
           {
               i++
           }
         else 
           {
             sum += nums[i];
           }
        }
    return sum;
    }",1,,,1
076375a7de31fac4f71067d46b002b33e9533045,"public boolean answerCell(boolean isMorning, boolean isMom, boolean isAsleep)
{
    if (isMorning){
        if (isMom){
            return true;
        }
        return false;
    }
    if (isAsleep){
        return false;
    }
    return true;
}
",1,,,1
c6a51534c7b462ecf83ed928b0a88005369c9f07,"public boolean love6(int a, int b)
{
    int diff = a-b;
    int sum = a+b;    
    if ( (a==6 || b==6) || ( Math.abs(diff)==6 || sum==6))
        {
            return true;
        }
    else
        {
            return false;
        }
}
",1,,,0
d5ead5b3e99b68ea106d3bde1308448d1b98dfae,"public boolean xyBalance(String str)
{
    int numX = 0;
    int numY = 0;
    
    for (int i = 0; i < str.length(); i++)
    {
        if (charAt(i) == 'x')
        {
            numX++;
        }
        
        if (charAt(i) == 'y')
        {
            numY++;
        }
    }
    
    if (numX == numY)
    {
        return true;
    }
    
    else 
    {
        return false;
    }
}",1,,,0
4eb6382872b95c713ee9b9ee3717c152840acf5e,"public int[] zeroMax(int[] nums)
{
    int[] numArray;
    for(int i : nums)
    {
        if (nums[i] == 0)
        {
            nums[i] = largestOdd(i, nums);
        }
    }
    return numArray;
}

public int largestOdd(int position, int[] nums2)
{
    int biggestOdd = 0
    for (int i = position; i < nums2.length; i++)
    {
        if (nums2[i] % 2 == 1 && nums2[i] > biggestOdd)
        {
            biggestOdd = nums2[i];
        }
    }
    return biggestOdd;
}",1,,,1
