CodeStateID,Code,label,ID,Prompt,Predicted Label
e15c7324ca7ea1e858b109cdcf172505e7577156,"public String repeatEnd(String str, int n)
{
    StringBuilder stbuild = new StringBuilder(n*n);
	String last = str.substring(str.length()-n);
	for(int i = 0; i < n; i++)
		stbuild.append(last);
	return stbuild.toString();
    
}
",1,,,1
e352a60d0f0071b6a216e1e28616df56bccf719c,"public int countCode(String str)
{
    int code;
    int iteration = 0;
    int length = str.length() - 3;
    while (iteration > length)
    {
     	if (str.charAt(iteration) == ""c"" && str.charAt(iteration + 1) == ""o"" && str.charAt(iteration + 3) == ""e"")
        {
         	code += 1;
            iteration += 1
        }
    }
    return code;
}
",1,,,0
a9dd593962645bea94f4c17e04d10cad904ac53d,"public String repeatEnd(String str, int n)
{
    {
    String me=str.substring(str.length()-n);
    for(int i=1;i<n;i++)
          me=me+str.substring(str.length()-n);
    return me;
}
}
",1,,,1
351839745bc2cdccbb945ecd1391b63bfee8a94a,"public boolean twoTwo(int[] nums)
{
    for (int i = 1; i < nums.length -1; i++){
        if (i ==2 && (i-1!=2 || i+1!= 2)){
                return false;
        }
    }
    return true;
}
",1,,,1
6f7f61c8665e5fbb33bb6cdb300c38706ffa9630,"public int centeredAverage(int[] nums)
{
    int average = 0;
    int sum = 0;
    int low = nums[0];
    int high = nums[0];
    boolean found = false;
    
    for (int i = 0; i < nums.length; i++)
    {
        if (nums[i] > high)
        {
            high = nums[i];
        }
        
        if (nums[i] < low)
        {
            low = nums[i];
        }
    }
    
    for (int a : nums)
    {
        sum = sum + a;
    }
    
    sum = sum - low - high;
    
    average = sum / (nums.length - 2)
    
    return average;
}
",1,,,0
0ef8d416e4496a35a586330b7a247abbf3ee6afc,"public int sum67(int[] nums)
{
    int sum = 0; 
    boolean six = false; 
       if (nums.length < 1)
       {
           return 0;
       }

    for (int i = 0; i < nums.length; i++)
    {
        if(nums[i] == 6)
        {
           while(nums[i] != 7)
           {
               i++
           }
         else 
           {
             sum += nums[i];
           }
        }
    return sum;
    }",1,,,0
1ed51036bcb07988a50f935a5163d47522cd2164,"public String mixString(String a, String b)
{
    //String shorter = """";
    //String longer = """";
    //String fuckMyLife = """";
    //if (a.length() <= b.length()){
    	//shorter = a;
        //longer = b;
    //} else {
    	//shorter = b;
        //longer = a;
    //}
    //int j = 0;
    //for (int i = 0; i < shorter.length(); i++){
    	//char charA = a.charAt(i);
        //char charB = b.charAt(i);
        //fuckMyLife += Character.toString(charA) + Character.toString(charB);
        //j = i;
    //}
    //fuckMyLife += longer.substring(j);
    //return fuckMyLife;
    String ans = """";
    if (a.length() == b.length()){
    	for(int i = 0; i < a.length(); i++){
        	ans += String.valueOf(str.charAt(i)) + String.valueOf(b.charAt(i));
        }
    }
    else if (a.lenght() > b.length()){
    	for (int i = 0; i < b.length(); i++){
        	ans += String.valueOf(a.charAt(i)) + String.valueOf(b.charAt(i));
        }
        ans += a.substring(b.length(), b.length());
    } else {
    	for (int i = 0; i < a.length(); i++){
        	ans += String.valueOf(a.charAt(i)) + String.valueOf(b.charAt(i));
        }
        ans += a.substring(a.length(), b.length());
    }
}
",1,,,0
fbd85f0dcb64569d1fbb153355ce94525732fba9,"public int countCode(String str)
{
    int stringLength = str.length();
    int numberOfCode = 0;
    int counter = 0;
    if (stringLength > 0)
    {
        while (counter < stringLength)
    	{
            int findCO = str.indexOf(""co"", counter);
    		int findE = str.indexOf(""e"", counter);
        	if (findE - findCO == 3)
        	{
            	numberOfCode = numberOfCode + 1;
        	}
            counter = counter + 5;
    	}
        return numberOfCode;
    }
    else
    {
        return 0;
    }
}
",1,,,0
a64b521a43b279d8d198e2e93125bbfc58c0262e,"public String getSandwich(String str)
{
    if (str.startsWith(bread) && st.endsWith(bread))
    {
        return str.substsring(5, str.length() -5))
    }
}
",1,,,1
5c2299e300ea753bd04fda5a2ed890e61f4e0a36,"public boolean squirrelPlay(int temp, boolean isSummer)
{
    boolean play = false;
    if (isSummer)
    {
    	if (temp >= 60 && temp <= 100)
        {
        	play = true;
            return play;
        }
        else
        {
        	return play;
        }
    }
    else
    {
    	if (temp >= 60 && temp <= 90)
        {
        	play = true;
            return play;
        }
        else
        {
        	return play;
        }
    }
}
",1,,,0
fdd5fb950da06ae0b32b17d65aa2c875b7e04663,"public int[] fizzArray(int n)
{
    int[] newArray = new int[n];
    for (int i = 0; i < n; i++)
    {
        newArray[i] = i;
    }
    return newArray;
}",1,,,0
